측정 일자,정점명,정점 코드,위도,경도,평균풍속,평균기압,평균상대습도,평균기온,평균수온,평균최대파고,평균유의파고,최고유의파고,최고최대파고,평균파주기,최고파주기
2020-07-12,서귀포,22187,33.128056,127.022778,6.8,1007.9,92,24.5,23.9,2.2,1.3,1.7,2.7,5.7,7.1
2020-07-13,서귀포,22187,33.128056,127.022778,9.8,1003.2,90,24.7,24.1,3.1,1.9,2.3,4.4,6,8
2020-07-14,서귀포,22187,33.128056,127.022778,7.4,1004.2,80,22.7,23.7,2.3,1.4,1.9,3.6,5.8,7.1
2020-07-15,서귀포,22187,33.128056,127.022778,2.7,1006.1,77,22.4,23.5,1.4,0.9,1.1,1.8,6.6,8
2020-07-16,서귀포,22187,33.128056,127.022778,5.4,1006.5,83,22.7,23,1.5,0.9,1.2,2,5.8,8
2020-07-17,서귀포,22187,33.128056,127.022778,4.8,1008.7,77,23.3,23.7,1.4,0.8,1,1.7,6.3,7.1
2020-07-18,서귀포,22187,33.128056,127.022778,4.8,1008.8,84,24.7,24.3,1.6,1,1.1,1.9,6.4,8
2020-07-19,서귀포,22187,33.128056,127.022778,7.4,1006.7,92,26,24.4,2.1,1.3,2.2,3.4,5.6,7.1
2020-07-20,서귀포,22187,33.128056,127.022778,7.2,1008.7,92,25.3,24.1,3.1,1.9,2.4,4.8,6.5,8
2020-07-21,서귀포,22187,33.128056,127.022778,3.1,1012.1,92,24.5,24.4,1.9,1.1,1.4,2.6,6.4,7.1
2020-07-22,서귀포,22187,33.128056,127.022778,4.5,1010.8,94,25.3,24.5,1.3,0.8,1,1.6,5.6,6.4
2020-07-23,서귀포,22187,33.128056,127.022778,7.9,1005.4,91,26.1,24.6,2.1,1.3,2.6,4.7,4.8,6.4
2020-07-24,서귀포,22187,33.128056,127.022778,12.1,1000.4,82,23.3,23.2,3.6,2.2,2.7,4.8,6.1,7.1
2020-07-25,서귀포,22187,33.128056,127.022778,8.8,1004.7,84,22.9,22.3,2.2,1.4,1.8,3.1,5.8,6.4
2020-07-26,서귀포,22187,33.128056,127.022778,2.1,1007.7,87,23.9,24.1,1.2,0.7,0.9,1.5,5.7,7.1
2020-07-27,서귀포,22187,33.128056,127.022778,5.6,1007.5,91,25.5,25,1.8,1.2,1.8,2.6,5.8,7.1
2020-07-28,서귀포,22187,33.128056,127.022778,5.9,1010.7,92,26.6,25.5,2.1,1.3,1.7,2.9,5.6,6.4
2020-07-29,서귀포,22187,33.128056,127.022778,4.2,1013.1,92,27.1,26.4,1.4,0.8,1.1,2.1,5.4,5.8
2020-07-30,서귀포,22187,33.128056,127.022778,3.1,1014.9,92,27.6,27.4,1,0.6,0.7,1.3,5.3,7.1
2020-07-31,서귀포,22187,33.128056,127.022778,2.2,1014.8,85,28,27.9,0.8,0.5,0.6,1,5.6,8
2020-08-01,서귀포,22187,33.128056,127.022778,5,1012.6,86,28.3,28,1.1,0.7,0.8,1.5,5.5,7.1
2020-08-02,서귀포,22187,33.128056,127.022778,7.1,1011.2,88,28.3,27.9,1.6,1,1.1,2,4.6,5.8
2020-08-03,서귀포,22187,33.128056,127.022778,7.1,1011.2,84,28.4,27.7,2,1.2,1.5,2.4,5.4,9.1
2020-08-04,서귀포,22187,33.128056,127.022778,6.9,1012.4,85,28.9,27.9,3.4,2,2.8,5.1,8.8,10.7
2020-08-05,서귀포,22187,33.128056,127.022778,8.7,,86,29,27.9,4,2.5,2.9,4.8,8.1,9.1
2020-08-06,서귀포,22187,33.128056,127.022778,8.2,1010.7,89,28.4,27.5,3.2,1.8,2.4,4.4,6.7,8
2020-08-07,서귀포,22187,33.128056,127.022778,7.4,1008,89,28.5,27.6,2.3,1.4,1.6,2.7,5.7,7.1
2020-08-08,서귀포,22187,33.128056,127.022778,9.3,1005.5,87,28.6,27.6,3.1,1.9,2.2,3.7,6.1,7.1
2020-08-09,서귀포,22187,33.128056,127.022778,8.7,1006,85,28.5,27.6,3.2,1.9,2.2,4,6.2,7.1
2020-08-10,서귀포,22187,33.128056,127.022778,7.3,1004.8,88,28.1,27.9,4,2.5,3.3,5.9,7.9,9.1
2020-08-11,서귀포,22187,33.128056,127.022778,8.3,1010.9,88,28.7,27.8,3.6,2.1,2.5,4.1,7.2,9.1
2020-08-12,서귀포,22187,33.128056,127.022778,6.4,1014.1,90,28.8,27.9,3.1,1.8,2.1,3.6,7.4,8
2020-08-13,서귀포,22187,33.128056,127.022778,6.9,1011.9,88,28.9,28.4,2.3,1.4,1.7,2.8,6.6,8
2020-08-14,서귀포,22187,33.128056,127.022778,7.6,1009.7,87,29,28.6,2.2,1.4,1.5,2.7,5.9,6.4
2020-08-15,서귀포,22187,33.128056,127.022778,5.8,1011,84,29,28.8,1.6,1,1.2,2.1,5.4,5.8
2020-08-16,서귀포,22187,33.128056,127.022778,4.4,1012.4,83,29.4,29.1,1.1,0.7,0.8,1.3,4.7,5.3
2020-08-17,서귀포,22187,33.128056,127.022778,2.6,1013.8,76,29.2,29.7,0.9,0.5,0.6,1.2,4.5,4.9
2020-08-18,서귀포,22187,33.128056,127.022778,3.5,1013,77,29,29.6,0.6,0.4,0.5,0.8,3.9,4.9
2020-08-19,서귀포,22187,33.128056,127.022778,3.3,1011.6,79,28.9,29.6,0.6,0.4,0.5,0.9,3.6,5.8
2020-08-20,서귀포,22187,33.128056,127.022778,1.7,1012.3,79,28.9,30.1,0.5,0.3,0.4,0.7,3.2,5.3
2020-08-21,서귀포,22187,33.128056,127.022778,3.1,1013.3,78,29.2,30.3,0.6,,0.7,1.1,4.1,9.1
2020-08-22,서귀포,22187,33.128056,127.022778,5.2,1011.4,77,29.6,30.6,1.5,0.9,1.1,2,5.4,8
2020-08-23,서귀포,22187,33.128056,127.022778,3.7,1007.9,78,29.2,30.4,1,0.6,1.1,1.6,6.4,10.7
2020-08-24,서귀포,22187,33.128056,127.022778,5.1,1004.9,75,30.3,30.5,3,1.9,2.9,4.7,9.1,10.7
2020-08-25,서귀포,22187,33.128056,127.022778,11.1,1001.6,80,30.1,30.2,6.1,3.7,5.1,9.2,9.6,10.7
2020-08-26,서귀포,22187,33.128056,127.022778,15.1,997.1,83,28.9,28.7,8.6,5.3,6.4,10.5,9.1,10.7
2020-08-27,서귀포,22187,33.128056,127.022778,7.1,1004,89,27.9,27.6,3.7,2.1,3.3,6.5,7,8
2020-08-28,서귀포,22187,33.128056,127.022778,4.3,1007.3,89,27.8,27.4,2.1,1.2,1.6,2.7,6.6,8
2020-08-29,서귀포,22187,33.128056,127.022778,3.6,1009.3,87,28.4,27.8,2.1,1.3,1.7,2.8,6.2,7.1
2020-08-30,서귀포,22187,33.128056,127.022778,2.4,1010.8,86,28.5,28.5,1.3,0.8,1,1.9,6.2,7.1
2020-08-31,서귀포,22187,33.128056,127.022778,7.7,1010,84,28.9,28,2.2,1.4,2.2,3.7,5.1,7.1
2020-09-01,서귀포,22187,33.128056,127.022778,8.9,1005.7,86,28.7,27.8,4.2,2.4,3.3,5.8,8.9,12.8
2020-09-02,서귀포,22187,33.128056,127.022778,18,984.6,89,27.1,27,10.5,6.7,11.5,17.7,11,12.8
2020-09-03,서귀포,22187,33.128056,127.022778,10.5,1004.7,78,26,26.6,4,2.4,5.8,9.3,7.1,10.7
2020-09-04,서귀포,22187,33.128056,127.022778,2.4,1013.5,64,26,26.8,1.5,0.9,1.1,1.8,7.8,12.8
2020-09-05,서귀포,22187,33.128056,127.022778,7.9,1012,76,23,25.7,3,1.8,2.7,4.8,12.4,16
2020-09-06,서귀포,22187,33.128056,127.022778,13.6,999.7,84,24,25,6.4,3.9,5.6,9,10.1,12.8
2020-09-07,서귀포,22187,33.128056,127.022778,13.1,996.9,81,24.3,24.8,5.7,3.4,6,10.4,8.1,10.7
2020-09-08,서귀포,22187,33.128056,127.022778,5.4,1012.9,89,25.4,25.4,1.8,1.1,1.4,2.5,6.6,9.1
2020-09-09,서귀포,22187,33.128056,127.022778,4.4,1011.7,83,25.6,25.7,1.4,0.8,0.9,1.7,4.7,6.4
2020-09-10,서귀포,22187,33.128056,127.022778,2.5,1009.5,78,25.5,26,1,0.6,0.9,1.7,4.8,5.3
2020-09-11,서귀포,22187,33.128056,127.022778,3,1011.6,79,24.6,25.5,0.8,0.5,1,1.7,4.7,9.1
2020-09-12,서귀포,22187,33.128056,127.022778,6.1,1012.1,83,23.8,25.3,2.5,1.5,2.3,3.9,6.2,8
2020-09-13,서귀포,22187,33.128056,127.022778,6.2,1014.3,80,24.4,25.2,2.4,1.5,1.7,2.8,6.9,10.7
2020-09-14,서귀포,22187,33.128056,127.022778,4,1014,74,24.5,25.2,1.8,1.1,1.5,2.5,9.1,10.7
2020-09-15,서귀포,22187,33.128056,127.022778,3.1,1012.6,77,24.6,25.3,1.4,0.9,1.3,2.1,9.8,10.7
2020-09-16,서귀포,22187,33.128056,127.022778,6.2,1009.8,85,24.2,25,1.6,1,1.3,2.1,7.4,10.7
2020-09-17,서귀포,22187,33.128056,127.022778,5.6,1010.7,86,22.7,24.8,1.2,0.7,1,2.1,6.2,9.1
2020-09-18,서귀포,22187,33.128056,127.022778,5.7,,67,22.4,24.3,1.2,0.7,1,1.9,4,5.8
2020-09-19,서귀포,22187,33.128056,127.022778,4.6,1017.3,63,23.4,24.3,0.8,0.5,0.6,1,4.4,6.4
2020-09-20,서귀포,22187,33.128056,127.022778,6.1,1016.9,59,23.8,24.2,0.9,0.6,0.7,1.2,3.2,4
2020-09-21,서귀포,22187,33.128056,127.022778,7,1016.3,63,23.5,24.3,1.3,0.8,1.4,1.9,3.9,4.9
2020-09-22,서귀포,22187,33.128056,127.022778,11.3,1014.4,71,23.1,25,3.6,2.2,3.1,5.8,6.4,8
2020-09-23,서귀포,22187,33.128056,127.022778,11.8,1013.4,79,23.2,25,4.5,2.7,3.1,5.2,7.4,8
2020-09-24,서귀포,22187,33.128056,127.022778,12.2,1011.1,78,23.4,24.9,4.3,2.6,3.1,5.6,6.7,8
2020-09-25,서귀포,22187,33.128056,127.022778,6.5,1010.7,73,23.2,23.6,2.4,1.4,2.2,4.1,7,8
2020-09-26,서귀포,22187,33.128056,127.022778,7.6,1013.6,70,22.9,23.3,2.8,1.7,2.1,3.8,5.9,8
2020-09-27,서귀포,22187,33.128056,127.022778,10,1016.3,71,22.7,23.7,3.7,2.2,2.5,4.7,6.5,9.1
2020-09-28,서귀포,22187,33.128056,127.022778,9.4,1015.1,64,22.3,23.8,3.3,2,2.6,5,6.2,7.1
2020-09-29,서귀포,22187,33.128056,127.022778,7.1,1010.6,62,22.2,23.3,2.1,1.3,1.6,3,5.7,7.1
2020-09-30,서귀포,22187,33.128056,127.022778,5.9,1009.8,72,22.4,23.2,1.2,0.8,0.9,1.6,5.9,8
2020-10-01,서귀포,22187,33.128056,127.022778,4,1013.5,68,22.6,23.4,1.5,0.9,1.1,1.9,5.3,6.4
2020-10-02,서귀포,22187,33.128056,127.022778,1.7,1015.8,67,22.9,23.7,1.1,0.7,1,1.5,5.7,9.1
2020-10-03,서귀포,22187,33.128056,127.022778,1.8,1015.4,70,23.3,23.8,0.6,0.4,0.5,0.8,6.8,9.1
2020-10-04,서귀포,22187,33.128056,127.022778,3.8,1012.7,74,22.7,23.8,0.8,0.5,1,1.5,6.6,9.1
2020-10-05,서귀포,22187,33.128056,127.022778,12.2,1016.3,61,19.3,23.5,2.7,1.7,2.2,4,5,5.8
2020-10-06,서귀포,22187,33.128056,127.022778,8.4,1019.8,58,19.7,23.4,1.9,1.2,1.7,2.9,4.7,5.8
2020-10-07,서귀포,22187,33.128056,127.022778,11.3,1020.9,63,21.8,23.9,3.8,2.3,3.5,6.4,6.2,8
2020-10-08,서귀포,22187,33.128056,127.022778,15.6,1019.8,66,21.9,24.3,8,4.9,6.3,10,8.9,10.7
2020-10-09,서귀포,22187,33.128056,127.022778,13.9,1018.4,68,21.7,24,7.4,4.4,5.5,9,9.1,10.7
2020-10-10,서귀포,22187,33.128056,127.022778,8.2,1017.3,75,20.7,23.2,3.9,2.4,3.5,6.2,8.5,9.1
2020-10-11,서귀포,22187,33.128056,127.022778,6.6,1015.2,70,21.4,22.7,2.7,1.6,2.1,3.5,7.4,9.1
2020-10-12,서귀포,22187,33.128056,127.022778,7.2,1015,68,21.3,23.4,1.5,1,1.2,2,4.7,6.4
2020-10-13,서귀포,22187,33.128056,127.022778,11.3,1018.4,61,19.7,23.6,2.2,1.3,1.7,3.2,4.4,5.3
2020-10-14,서귀포,22187,33.128056,127.022778,8.7,1022.5,56,20.5,22.9,2.2,1.3,1.7,2.9,5,5.8
2020-10-15,서귀포,22187,33.128056,127.022778,7.7,1022.9,56,19.7,23,1.7,1.1,1.3,2.4,4.5,5.8
2020-10-16,서귀포,22187,33.128056,127.022778,8.3,1021.5,69,19.4,23.2,2.4,1.4,1.9,4,5.5,6.4
2020-10-17,서귀포,22187,33.128056,127.022778,6.7,1021.8,57,19.5,23.4,1.8,1.1,1.8,2.7,5.2,7.1
2020-10-18,서귀포,22187,33.128056,127.022778,,,,,,,,0.9,1.5,,9.1
2020-10-19,서귀포,22187,33.128056,127.022778,6.7,1022.8,58,20.4,23.5,1.4,0.9,1.1,1.8,4,4.9
2020-10-20,서귀포,22187,33.128056,127.022778,8.7,1023.8,58,21.3,23.1,2.5,1.5,2.1,3.7,5.3,6.4
2020-10-21,서귀포,22187,33.128056,127.022778,7.2,1017.3,75,20.9,23,2.5,1.5,2,3.3,5.3,6.4
2020-10-22,서귀포,22187,33.128056,127.022778,10.7,1013,70,19.1,22.9,2.6,1.6,1.9,3.1,5.4,7.1
2020-10-23,서귀포,22187,33.128056,127.022778,12.3,1014.9,59,16.6,22.2,2.9,1.8,2.1,3.8,5,5.8
2020-10-24,서귀포,22187,33.128056,127.022778,11,1019.3,59,16.5,22,2.3,1.5,1.7,2.9,4.6,5.3
2020-10-25,서귀포,22187,33.128056,127.022778,7.8,1020.1,63,18.4,22.6,1.7,1,1.4,2.4,4.1,8
2020-10-26,서귀포,22187,33.128056,127.022778,7.8,1019.1,64,18.5,23.3,1.4,0.9,1.2,2.3,3.8,8
2020-10-27,서귀포,22187,33.128056,127.022778,4.6,1020.2,66,19.2,23,0.8,0.5,0.8,1.3,4.3,10.7
2020-10-28,서귀포,22187,33.128056,127.022778,7.1,1021.5,58,20.2,23.5,1.2,0.7,1.2,1.8,5.1,10.7
2020-10-29,서귀포,22187,33.128056,127.022778,10.3,1021.9,58,17.6,23.5,2,1.2,1.7,2.8,4.3,4.9
2020-10-30,서귀포,22187,33.128056,127.022778,9.5,1023.1,62,18.2,23.2,2.3,1.4,2.5,4.5,4.8,7.1
2020-10-31,서귀포,22187,33.128056,127.022778,6.5,1024,59,18.8,23,3,1.8,2.7,4.5,6.6,8
2020-11-01,서귀포,22187,33.128056,127.022778,3.2,1020.5,66,20.2,23.3,1.2,0.7,1,1.6,6.8,9.1
2020-11-02,서귀포,22187,33.128056,127.022778,7.4,1019.3,70,18.1,23.5,1.5,0.9,1.1,1.9,4.7,9.1
2020-11-03,서귀포,22187,33.128056,127.022778,10.6,1021.2,56,15.5,23.1,2.3,1.4,1.8,3,4.7,5.8
2020-11-04,서귀포,22187,33.128056,127.022778,8.8,1024.2,58,14.3,23,2,1.3,1.7,2.7,4.6,5.8
2020-11-05,서귀포,22187,33.128056,127.022778,5.1,1025.6,57,17.3,22.7,1.1,0.7,1.1,1.8,5.6,8
2020-11-06,서귀포,22187,33.128056,127.022778,2.5,1021.1,75,21.5,22.6,1.2,0.7,1,1.8,5.7,9.1
2020-11-07,서귀포,22187,33.128056,127.022778,6.1,1018.8,70,20.2,22.4,1.7,1,1.3,2.3,6.1,8
2020-11-08,서귀포,22187,33.128056,127.022778,10.8,1022.1,56,16.9,22.6,2,1.3,1.8,3,4.1,4.9
2020-11-09,서귀포,22187,33.128056,127.022778,10.6,1025,55,13.8,22.3,2.5,1.5,2,3.3,5,5.8
2020-11-10,서귀포,22187,33.128056,127.022778,7.5,1027.3,57,15.4,21.9,1.6,1,1.3,2.4,4.5,8
2020-11-11,서귀포,22187,33.128056,127.022778,6.1,1030.2,57,16.4,21.8,1.3,0.8,1,1.6,4,7.1
2020-11-12,서귀포,22187,33.128056,127.022778,5.7,1028.8,62,18,21.8,1.6,1,1.2,1.9,4.8,7.1
2020-11-13,서귀포,22187,33.128056,127.022778,7.7,1026.6,59,17.8,21.7,1.5,1,1.2,2,4.6,9.1
2020-11-14,서귀포,22187,33.128056,127.022778,7.5,1026.9,61,19.8,21.9,2.3,1.4,1.8,3.1,5.7,10.7
2020-11-15,서귀포,22187,33.128056,127.022778,5.4,1026.1,76,18.9,22,2,1.2,1.5,2.6,6,7.1
2020-11-16,서귀포,22187,33.128056,127.022778,6.5,1023.7,81,19.7,22,1.8,1.1,1.3,2.1,5,7.1
2020-11-17,서귀포,22187,33.128056,127.022778,4.5,1022.8,82,22.3,22.2,1.8,1.1,1.3,2.1,6,9.1
2020-11-18,서귀포,22187,33.128056,127.022778,9.3,1017.4,80,22.9,22.1,3.1,1.8,2.3,3.9,5.8,7.1
2020-11-19,서귀포,22187,33.128056,127.022778,10.1,1011.4,84,21.4,22,3.7,2.2,2.6,4.3,6.2,7.1
2020-11-20,서귀포,22187,33.128056,127.022778,12.4,1017,72,15,21.7,2.8,1.7,2.1,3.6,5,6.4
2020-11-21,서귀포,22187,33.128056,127.022778,6.9,1021.1,66,16.7,21.5,2.2,1.3,1.8,3.7,5.5,9.1
2020-11-22,서귀포,22187,33.128056,127.022778,7.9,1020.7,74,16.5,21.5,2.5,1.5,2,3.5,6.9,10.7
2020-11-23,서귀포,22187,33.128056,127.022778,11.4,1025.5,66,12.1,21.4,2.7,1.6,2,3.5,4.7,5.3
2020-11-24,서귀포,22187,33.128056,127.022778,9.5,1025.8,58,12.9,21.4,1.9,1.2,1.5,2.7,4,4.6
2020-11-25,서귀포,22187,33.128056,127.022778,9.6,1025.1,60,14.2,20.9,1.8,1.1,1.3,2.3,4,4.6
2020-11-26,서귀포,22187,33.128056,127.022778,7.8,1024.8,66,13.9,20.6,1.3,0.8,1,1.7,3.7,4.3
2020-11-27,서귀포,22187,33.128056,127.022778,12,1025.5,67,13.2,20.4,2.5,1.5,2.1,3.6,4.5,5.8
2020-11-28,서귀포,22187,33.128056,127.022778,11.5,1027.5,62,10.4,20.8,2.8,1.6,2,3.6,4.9,5.3
2020-11-29,서귀포,22187,33.128056,127.022778,9.7,1028.7,65,11.2,21.1,2.1,1.3,1.9,3,4.8,9.1
2020-11-30,서귀포,22187,33.128056,127.022778,9.4,1032.5,63,10.8,21.1,1.9,1.2,1.4,2.3,4.4,4.9
2020-12-01,서귀포,22187,33.128056,127.022778,7.5,1031.6,62,10.9,20.9,1.7,1,1.6,3,4.6,5.3
2020-12-02,서귀포,22187,33.128056,127.022778,9.4,1026.5,65,13.4,21.5,2.4,1.4,1.7,3.3,5.1,6.4
2020-12-03,서귀포,22187,33.128056,127.022778,11.7,1027.3,63,11.2,21.1,2.6,1.6,1.9,3,5,5.8
2020-12-04,서귀포,22187,33.128056,127.022778,11.7,1028.3,62,9.7,20.4,2.6,1.6,1.9,3.2,5,5.8
2020-12-05,서귀포,22187,33.128056,127.022778,9.6,1028.9,60,10.8,20,2,1.2,1.6,2.4,4.7,6.4
2020-12-06,서귀포,22187,33.128056,127.022778,8.8,1027.1,62,11.7,20.7,1.7,1,1.1,2.2,4.2,4.9
2020-12-07,서귀포,22187,33.128056,127.022778,8.8,1026.7,62,12.8,19.9,1.6,1,1.2,2.2,3.8,4.3
2020-12-08,서귀포,22187,33.128056,127.022778,8.7,1027,67,10.8,21,1.7,1.1,1.3,2.2,4.1,4.6
2020-12-09,서귀포,22187,33.128056,127.022778,6.2,1024.5,68,11.3,20,1.4,0.8,1.4,2.4,4.7,8
2020-12-10,서귀포,22187,33.128056,127.022778,6.3,1021.6,59,13.1,20,1.2,0.7,1.1,1.8,4.4,8
2020-12-11,서귀포,22187,33.128056,127.022778,4.6,1019.3,67,14,20.3,0.9,0.5,0.7,1.2,4.9,9.1
2020-12-12,서귀포,22187,33.128056,127.022778,9.2,1017.6,61,12.3,20.5,1.8,1.1,1.6,2.6,4.7,9.1
2020-12-13,서귀포,22187,33.128056,127.022778,7.1,1018.7,53,12.5,20.2,1.5,1,1.9,3.2,4.1,5.3
2020-12-14,서귀포,22187,33.128056,127.022778,12.1,1025.4,68,5.7,20.2,2.9,1.7,2,3.7,5.2,6.4
2020-12-15,서귀포,22187,33.128056,127.022778,9.7,1028.7,68,5.5,19.8,2.4,1.4,1.8,3,4.9,5.8
2020-12-16,서귀포,22187,33.128056,127.022778,9.6,1029.1,69,6.1,20.3,2.2,1.3,1.9,3.1,4.9,8
2020-12-17,서귀포,22187,33.128056,127.022778,7.8,1029.4,64,7.7,20.2,1.9,1.2,1.6,2.5,5.1,9.1
2020-12-18,서귀포,22187,33.128056,127.022778,7,1028.1,61,9.7,19.9,1.5,1,1.5,2.3,5.2,9.1
2020-12-19,서귀포,22187,33.128056,127.022778,12.2,1030.4,62,6.6,19.5,2.8,1.7,2.1,3.5,5.2,6.4
2020-12-20,서귀포,22187,33.128056,127.022778,9.3,1031.2,62,8.4,19.1,2,1.2,1.6,2.8,4.7,5.8
2020-12-21,서귀포,22187,33.128056,127.022778,6.3,1029.3,56,9.5,18.7,1.4,0.9,1.1,1.8,4.5,8
2020-12-22,서귀포,22187,33.128056,127.022778,4.1,1026.8,52,11.7,19.7,0.9,0.6,0.8,1.2,4.7,8
2020-12-23,서귀포,22187,33.128056,127.022778,2.7,1022.9,52,14.5,20,0.7,0.4,0.5,1,7.5,8
2020-12-24,서귀포,22187,33.128056,127.022778,9.6,1017.5,65,12.9,19.9,2,1.2,2.3,3.7,5.2,9.1
2020-12-25,서귀포,22187,33.128056,127.022778,9.3,1023.6,59,9.4,19.8,2,1.2,1.5,2.7,4.3,4.9
2020-12-26,서귀포,22187,33.128056,127.022778,4.1,1025.4,61,10.8,19.6,1.1,0.7,0.9,1.6,6.4,9.1
2020-12-27,서귀포,22187,33.128056,127.022778,8.4,1018.9,74,14.6,19.6,2.1,1.3,2.6,4.3,5,9.1
2020-12-28,서귀포,22187,33.128056,127.022778,6.8,1021.8,65,14.9,19.3,2.1,1.2,2.3,4.6,5.2,6.4
2020-12-29,서귀포,22187,33.128056,127.022778,8.3,1016.9,76,13.8,19.1,1.9,1.2,2.6,4.2,4.6,6.4
2020-12-30,서귀포,22187,33.128056,127.022778,15.1,1021.2,79,3.9,18.9,4.4,2.6,3,5.3,5.9,7.1
2020-12-31,서귀포,22187,33.128056,127.022778,10.8,1025.5,68,5.2,19.2,3.2,1.9,2.5,4.4,6,9.1
2021-01-01,서귀포,22187,33.128056,127.022778,7.1,1026.4,57,7.6,19.2,1.9,1.1,1.6,2.6,5.4,9.1
2021-01-02,서귀포,22187,33.128056,127.022778,8.5,,60,8.4,19,1.8,1.1,1.4,2.5,4.3,4.9
2021-01-03,서귀포,22187,33.128056,127.022778,9.9,1031.7,64,7.2,18.5,2.2,1.4,1.6,3.1,4.8,5.3
2021-01-04,서귀포,22187,33.128056,127.022778,6.3,1029.7,58,9.5,18.5,1.4,0.9,1.2,2.1,4.3,5.3
2021-01-05,서귀포,22187,33.128056,127.022778,10.3,1026.9,66,8.5,18.6,2.2,1.3,1.9,3.4,4.6,5.8
2021-01-06,서귀포,22187,33.128056,127.022778,9.6,1024.4,67,5.8,18.5,2.2,1.3,1.8,3.2,4.6,5.8
2021-01-07,서귀포,22187,33.128056,127.022778,11.8,1024.1,81,1.3,18.1,3.4,2,2.6,5.3,5.8,7.1
2021-01-08,서귀포,22187,33.128056,127.022778,11,1022.8,75,1.6,17.7,2.9,1.7,2,3.6,5.2,8
2021-01-09,서귀포,22187,33.128056,127.022778,10.8,1023.4,73,3.5,18,2.8,1.7,2,3.3,5.5,9.1
2021-01-10,서귀포,22187,33.128056,127.022778,7.9,1026.9,64,5.9,18,1.9,1.2,1.5,2.5,5,8
2021-01-11,서귀포,22187,33.128056,127.022778,5.3,1022.6,67,7.1,17.9,1.3,0.8,1.1,1.7,4.5,8
2021-01-12,서귀포,22187,33.128056,127.022778,8.2,1019.7,64,7.5,17.7,2.1,1.3,1.8,2.8,5.2,7.1
2021-01-13,서귀포,22187,33.128056,127.022778,9.2,1018.4,53,12.7,17.7,2.5,1.5,2,3.3,5.2,6.4
2021-01-14,서귀포,22187,33.128056,127.022778,5.7,1020.9,60,14.6,17.7,1.8,1.1,1.6,2.9,5.2,5.8
2021-01-15,서귀포,22187,33.128056,127.022778,8.7,1017.8,64,16.5,17.8,2.1,1.3,1.7,2.7,4.5,5.3
2021-01-16,서귀포,22187,33.128056,127.022778,13.8,1022.4,71,7.7,17.9,3.1,1.9,2.6,4.3,4.9,5.8
2021-01-17,서귀포,22187,33.128056,127.022778,10.5,1027.6,73,4.9,17.8,2.5,1.5,1.9,3.2,5.1,8
2021-01-18,서귀포,22187,33.128056,127.022778,10.5,1023.3,57,9,17.9,2.7,1.6,2.4,3.9,5.6,9.1
2021-01-19,서귀포,22187,33.128056,127.022778,8.5,1029.2,60,6.7,17.8,2,1.2,1.9,3.1,5.2,10.7
2021-01-20,서귀포,22187,33.128056,127.022778,4,1028.4,62,12,17.7,1.3,0.8,0.9,1.5,8,10.7
2021-01-21,서귀포,22187,33.128056,127.022778,5.3,1022.8,77,15.5,17.6,1.3,0.8,1.1,2.3,6.3,9.1
2021-01-22,서귀포,22187,33.128056,127.022778,6.2,1017.4,82,15.2,17.6,1.7,1,1.3,2.5,6.3,7.1
2021-01-23,서귀포,22187,33.128056,127.022778,10.7,1013.7,79,15.1,17.5,3.8,2.3,4.5,7.1,6.6,9.1
2021-01-24,서귀포,22187,33.128056,127.022778,12.2,1022.1,68,13.6,17.8,5.8,3.4,4.9,8.5,8.1,9.1
2021-01-25,서귀포,22187,33.128056,127.022778,10.4,1022.6,69,14.3,17.3,4.5,2.7,3.2,5.9,7.3,8
2021-01-26,서귀포,22187,33.128056,127.022778,9.5,1017,82,12.9,17.1,3.4,2.1,2.6,4.1,6.3,7.1
2021-01-27,서귀포,22187,33.128056,127.022778,9.4,1020.3,61,10.4,17,2.3,1.4,2.1,3.2,5.2,6.4
2021-01-28,서귀포,22187,33.128056,127.022778,9.4,1018.4,66,9.5,17,2.8,1.7,2.5,4.5,5.3,6.4
2021-01-29,서귀포,22187,33.128056,127.022778,11.1,1025.7,63,4.7,17.1,2.9,1.8,2.5,4.7,5.8,12.8
2021-01-30,서귀포,22187,33.128056,127.022778,5.9,1028,56,10.1,17.2,1.9,1.1,1.5,2.4,11,12.8
2021-01-31,서귀포,22187,33.128056,127.022778,6.3,1026.9,59,14.1,17.1,1.8,1.1,2,3.3,8.3,10.7
2021-02-01,서귀포,22187,33.128056,127.022778,9.1,1018.4,79,14.3,17.1,3.7,2.3,3.4,5.8,6.6,7.1
2021-02-02,서귀포,22187,33.128056,127.022778,12.3,1025.1,65,6.3,17,2.8,1.7,2.2,3.8,4.9,6.4
2021-02-03,서귀포,22187,33.128056,127.022778,,,,,,,,1.5,2.3,,4.9
2021-02-04,서귀포,22187,33.128056,127.022778,,,,,,,,1.5,2.6,,4.9
2021-02-05,서귀포,22187,33.128056,127.022778,4.2,1022,63,10.8,16.9,1.1,0.6,1.1,1.7,6.5,9.1
2021-02-06,서귀포,22187,33.128056,127.022778,5.4,1018,69,12.8,17.2,1,0.7,1.1,1.7,6,9.1
2021-02-07,서귀포,22187,33.128056,127.022778,5.7,1020.3,64,13.5,17.2,1.5,1,1.5,2.3,4.3,5.3
2021-02-08,서귀포,22187,33.128056,127.022778,14,1025.8,67,6.6,17.1,3.1,1.9,2.2,3.7,5.1,5.8
